fragment_smiles,occurences,example_ligands
Cc1ccncc1,15665,119:11900:0:PV-002886070779;119:11900:0:PV-003501439628;119:11900:0:PV-003501444306;
C1OC2CNC1C2,1525,119:11900:0:PV-002886070779;119:11900:0:PV-002886075322;119:11900:1:PV-005505718482;
CC1CCNC1,150929,119:11900:0:PV-001693296994;119:11900:0:PV-002886070806;119:11900:0:PV-002886070807;
C1CCCC1,207388,119:11900:0:PV-003501437925;119:11900:0:PV-003501437926;119:11900:0:PV-003501438598;
Cc1ccccn1,31385,119:11900:0:PV-003501437925;119:11900:0:PV-003501437926;119:11900:0:PV-003501438248;
C1COCCN1,47007,119:11900:0:PV-002886070784;119:11900:0:PV-003501438247;119:11900:0:PV-002886071409;
Clc1ccccc1,80788,119:11900:0:PV-002886070784;119:11900:0:PV-003501438515;119:11900:0:PV-002886071190;
c1ccccc1,282466,119:11900:0:PV-002886070786;119:11900:0:PV-003501438002;119:11900:0:PV-002422792300;
C1=NCCN1,1016,119:11900:0:PV-002886070786;119:11900:0:PV-002886078415;119:11900:0:PV-002886080462;
C1CCNCC1,386466,119:11900:0:PV-002886070793;119:11900:0:PV-003501438074;119:11900:0:PV-003501438075;
c1nc[nH]n1,92246,119:11900:0:PV-002886070793;119:11900:0:PV-001995240004;119:11900:0:PV-003501440204;
c1ccsc1,161445,119:11900:0:PV-002886070794;119:11900:0:PV-003501437948;119:11900:0:PV-001389791518;
C1CC2CCC(C1)N2,18064,119:11900:0:PV-002886070794;119:11900:0:PV-003501437948;119:11900:0:PV-001389791518;
Cc1cc(Cl)ccc1F,1063,119:11900:0:PV-001678071030;119:11900:3:PV-005505921596;119:11900:3:PV-005505921597;
Cn1ccc(=O)cc1,1851,119:11900:0:PV-001662783883;119:11900:0:PV-003501454223;119:11900:0:PV-003501454224;
C1CC2(CCN1)CNC2,6914,119:11900:0:PV-003501437986;119:11900:0:PV-002886072386;119:11900:0:PV-002886072387;
c1cc[nH]c1,81237,119:11900:0:PV-002886070800;119:11900:0:PV-003501440187;119:11900:0:PV-000558794750;
OC1CCOC1,5871,119:11900:0:PV-002886070800;119:11900:0:PV-003501443886;119:11900:0:PV-003501453533;
FC1CNCCOC1,1307,119:11900:0:PV-003501438002;119:11900:0:PV-003501469115;119:11900:1:PV-003501488137;
c1cnsc1,71529,119:11900:0:PV-003501438013;119:11900:0:PV-003501438881;119:11900:0:PV-003501439165;
C1CNCCN1,110235,119:11900:0:PV-003501438013;119:11900:0:PV-000387825830;119:11900:0:PV-003501438252;
C1CCOCC1,80204,119:11900:0:PV-003501438013;119:11900:0:PV-004032908034;119:11900:0:PV-002886071029;
c1ccncc1,175957,119:11900:0:PV-002886070806;119:11900:0:PV-002886070807;119:11900:0:PV-003501438023;
c1csnn1,30655,119:11900:0:PV-002886070806;119:11900:0:PV-002886070807;119:11900:0:PV-003501438023;
Cc1cnoc1,22828,119:11900:0:PV-002886070824;119:11900:0:PV-003501438070;119:11900:0:PV-002886070825;
C1CCNC1,544030,119:11900:0:PV-002886070824;119:11900:0:PV-003501438070;119:11900:0:PV-002886070825;
Fc1ccsc1,18942,119:11900:0:PV-002886070824;119:11900:0:PV-003501438070;119:11900:0:PV-002886070825;
Cc1ccco1,37360,119:11900:0:PV-003501438074;119:11900:0:PV-003501438075;119:11900:0:PV-003501438076;
Oc1ccc2cc(F)ccc2n1,101,119:11900:0:PV-002422792300;119:11900:5:PV-003501599810;119:11900:9:PV-003501722146;
C1CC2CCC(CN1)N2,2578,119:11900:0:PV-003501438106;119:11900:0:PV-002886080879;119:11900:1:PV-000555033322;
Oc1ccncc1F,1361,119:11900:0:PV-003501438106;119:11900:2:PV-003501515398;119:11900:4:PV-003501560015;
Cc1ccnnc1,8489,119:11900:0:PV-003501438134;119:11900:0:PV-003501438353;119:11900:0:PV-003501441947;
C1CNC2CCCC2C1,902,119:11900:0:PV-003501438134;119:11900:2:PV-005505822953;119:11900:3:PV-005505943424;
C1NCC2CC12,114408,119:11900:0:PV-002886070855;119:11900:0:PV-003501439165;119:11900:0:PV-003501439166;
Cc1cccnc1,29265,119:11900:0:PV-002886070855;119:11900:0:PV-003501438614;119:11900:0:PV-002886072164;
c1ccc2[nH]ccc2c1,9414,119:11900:0:PV-003501438141;119:11900:0:PV-003501438247;119:11900:0:PV-003501438379;
Cn1cncn1,9482,119:11900:0:PV-003501438141;119:11900:0:PV-001996517475;119:11900:0:PV-003501441291;
Fc1ccccc1,103848,119:11900:0:PV-003501438141;119:11900:0:PV-004032908322;119:11900:0:PV-002371048046;
Clc1cccc(Cl)c1,13514,119:11900:0:PV-001546609310;119:11900:0:PV-001546512496;119:11900:0:PV-002215789747;
CC1COC1,11826,119:11900:0:PV-003501438143;119:11900:0:PV-003501438144;119:11900:0:PV-003501440064;
Fc1cc(F)cc(Cl)c1,1149,119:11900:0:PV-003501438146;119:11900:0:PV-003501447629;119:11900:0:PV-003501447630;
Oc1cccc(Cl)c1F,501,119:11900:0:PV-002112293829;119:11900:3:PV-002886114809;119:11900:3:PV-002886114810;
FC1CCNC1,66111,119:11900:0:PV-004032908034;119:11900:0:PV-003501438248;119:11900:0:PV-003501438715;
C1CC2CNCC2O1,5563,119:11900:0:PV-003501438181;119:11900:0:PV-003501444884;119:11900:0:PV-003501447350;
c1ccoc1,111450,119:11900:0:PV-003501438181;119:11900:0:PV-002886070879;119:11900:0:PV-003501438432;
O=C1CCCN1,61622,119:11900:0:PV-000387825830;119:11900:0:PV-003501441261;119:11900:0:PV-003501441262;
CC1NCCCC1O,138,119:11900:0:PV-003501438242;119:11900:3:PV-003501531796;119:11902:5:PV-003502198822;
C1CNCCOC1,18460,119:11900:0:PV-003501438242;119:11900:0:PV-002886072588;119:11900:0:PV-002886072589;
c1c[nH]nn1,120743,119:11900:0:PV-002659014733;119:11900:0:PV-002659014775;119:11900:0:PV-003501438614;
Cc1nccs1,26566,119:11900:0:PV-002886070916;119:11900:0:PV-002886071821;119:11900:0:PV-000473080737;
Cc1ncc[nH]1,17602,119:11900:0:PV-002886070916;119:11900:0:PV-003501441920;119:11900:0:PV-003501442671;
CC1(C)CC1,36177,119:11900:0:PV-003501438287;119:11900:0:PV-002886072803;119:11900:0:PV-003501444223;
C1COC2(C1)CCNCC2,1215,119:11900:0:PV-003501438287;119:11900:3:PV-003501532804;119:11900:3:PV-003501532805;
c1cn[nH]n1,8861,119:11900:0:PV-003501438301;119:11900:0:PV-002886071926;119:11900:0:PV-003501441202;
CC1(C)CC1O,2655,119:11900:0:PV-003501438301;119:11900:0:PV-003501450230;119:11900:0:PV-003501458466;
FC1CNC1,23254,119:11900:0:PV-003501438318;119:11900:0:PV-003501441682;119:11900:0:PV-002886072823;
FC1(F)CC2CC2C1,740,119:11900:0:PV-003501438318;119:11900:7:PV-003501663676;119:11901:0:PV-004032995264;
