fragment_smiles,occurences,example_ligands
c1ccccc1,611169,408:40800:0:Z3094149678;408:40800:0:Z3997043028;408:40800:0:Z3997180949;
C1CCCC1,247403,408:40800:0:Z4345049035;408:40800:0:Z1689608479;408:40800:0:Z1244843274;
O=C1NCC2CNCCN12,49,408:40800:0:Z1733546963;408:40800:0:Z1368907243;408:40800:1:Z1735966505;
c1cocn1,89421,408:40800:0:Z748566236;408:40800:0:Z1671226509;408:40800:0:Z369471476;
c1cn[nH]c1,298767,408:40800:0:Z748566236;408:40800:0:Z2473118358;408:40800:0:Z3362441186;
C1CCOC1,129728,408:40800:0:Z748566236;408:40800:0:Z1024527466;408:40800:0:Z3606697606;
c1c[nH]cn1,109375,408:40800:0:Z2019040738;408:40800:0:Z3606697606;408:40800:0:Z66324080;
Cn1c(=O)[nH]c2ccccc2c1=O,32,408:40800:0:Z3294778955;408:40801:7:Z3356220407;408:40801:8:Z4093169177;
c1ncn2c1CNCC2,93,408:40800:0:Z3205651195;408:40800:0:Z2171036816;408:40800:1:Z4455830486;
Cc1cccc(C)c1,37210,408:40800:0:Z2299251863;408:40800:0:Z3721339351;408:40800:0:Z4432877585;
CC1(C)CNC2COCC21,13,408:40800:0:Z2299251863;408:40800:9:Z2291447963;408:40801:7:Z2290864037;
c1nnc[nH]1,19551,408:40800:0:Z3181743276;408:40800:0:Z4422186170;408:40800:0:Z3010159986;
Cn1ccnc1,43446,408:40800:0:Z4419505745;408:40800:0:Z3300072999;408:40800:0:Z4423752474;
c1ccsc1,11275,408:40800:0:Z2294606446;408:40800:0:Z1327824811;408:40800:0:Z1568022357;
CC1CCC(=O)NC1,2262,408:40800:0:Z3607368728;408:40800:0:Z4112785989;408:40800:0:Z2368837628;
O=C1Nc2ccccc2C12CCCCC2,11,408:40800:0:Z3607368728;408:40801:3:Z1715939301;408:40801:6:Z3607369209;
CC1COCCN1,303,408:40800:0:Z1533154641;408:40800:0:Z1366131812;408:40800:0:Z1325199993;
c1ncon1,12020,408:40800:0:Z1533154641;408:40800:0:Z1319445566;408:40800:0:Z2158897521;
Cc1cnn[nH]1,5745,408:40800:0:Z2473118358;408:40800:0:Z3186850823;408:40800:0:Z2963040634;
C1CCNC1,590440,408:40800:0:Z4422186170;408:40800:0:Z3833630077;408:40800:0:Z2208521831;
c1ccc2c(c1)CCCC2,11909,408:40800:0:Z3362441186;408:40800:0:Z45518599;408:40800:0:Z3365554044;
O=C1CCCN1,85737,408:40800:0:Z3362441186;408:40800:0:Z2706494951;408:40800:0:Z1517990217;
Cc1ccc2nccn2c1,4680,408:40800:0:Z1728945872;408:40800:0:Z1679003171;408:40800:0:Z1669906854;
c1nn[nH]n1,5469,408:40800:0:Z4420883152;408:40800:0:Z4407990309;408:40800:0:Z4400799088;
Cc1n[nH]c(C)n1,3546,408:40800:0:Z1221775931;408:40800:0:Z1840201619;408:40800:0:Z4108690056;
c1nnc2n1CCOC2,86,408:40800:0:Z1843375325;408:40800:3:Z2043029437;408:40800:3:Z1840005220;
c1cscn1,9157,408:40800:0:Z1843375325;408:40800:0:Z1022861398;408:40800:0:Z1418181517;
Cc1csc2ncncc12,26,408:40800:0:Z1024527466;408:40800:1:Z1533064484;408:40800:3:Z2466001319;
c1cc2n(n1)CCCO2,3238,408:40800:0:Z2208521831;408:40800:1:Z2227097263;408:40800:2:Z3642198869;
c1ccn2cnnc2c1,7633,408:40800:0:Z3348367051;408:40800:0:Z3440428217;408:40800:0:Z3348367050;
CC1(C)CCNC1,41838,408:40800:0:Z3348367051;408:40800:0:Z3440428217;408:40800:0:Z3348367050;
CC1NCCN(C)C1C,15,408:40800:0:Z3555570149;408:40800:6:Z1577064470;408:40800:6:Z1577468994;
c1nnc2n1CCCC2,4502,408:40800:0:Z3555570149;408:40800:0:Z1676497332;408:40800:0:Z2227012205;
Clc1ccccc1,11324,408:40800:0:Z436110132;408:40800:0:Z1929160307;408:40800:0:Z3612161739;
Fc1ccc2c(c1)COCO2,257,408:40800:0:Z436110132;408:40800:0:Z164794832;408:40800:1:Z1025328766;
c1cnc2c(c1)COCC2,2747,408:40800:0:Z4578014344;408:40800:0:Z4234118918;408:40800:1:Z4476780001;
c1nnc2n1CCNC2,1282,408:40800:0:Z2602702256;408:40800:0:Z1309433523;408:40800:0:Z1519034581;
O=C1CCNC(=O)N1,5151,408:40800:0:Z3537626966;408:40800:0:Z3532223017;408:40800:0:Z3536250915;
CC1CCC(=O)N1,6728,408:40800:0:Z2151187757;408:40800:0:Z1306229531;408:40800:0:Z1767787039;
C1COCO1,7664,408:40800:0:Z2151187757;408:40800:0:Z2116298263;408:40800:0:Z3602489520;
Cc1cc(C)n(C)n1,8879,408:40800:0:Z5018374004;408:40800:0:Z1265969412;408:40800:0:Z1271427503;
c1ncsn1,232,408:40800:0:Z1672466912;408:40800:0:Z1067314168;408:40800:0:Z1286797732;
C1CCC2(CNC2)OC1,1866,408:40800:0:Z4876464150;408:40800:0:Z4870444246;408:40800:0:Z5048909360;
c1ccc2[nH]cnc2c1,13498,408:40800:0:Z1428292691;408:40800:0:Z3289353808;408:40800:0:Z1569820969;
CC1(C)CNCCC1O,13,408:40800:0:Z2112533368;408:40800:1:Z1784461720;408:40800:3:Z1784465946;
c1ccc2c(c1)CCO2,20983,408:40800:0:Z2112533368;408:40800:0:Z1720736563;408:40800:0:Z1865370201;
c1cncnc1,77986,408:40800:0:Z4013871801;408:40800:0:Z1689608479;408:40800:0:Z3337851789;
c1ccc2c(c1)OCCO2,8018,408:40800:0:Z4013871801;408:40800:0:Z750819384;408:40800:0:Z4169711305;
Cc1ncn[nH]1,4677,408:40800:0:Z2474291785;408:40800:0:Z1325161727;408:40800:0:Z4291414350;
Cc1cocn1,19801,408:40800:0:Z2474291785;408:40800:0:Z2222354627;408:40800:0:Z3719646211;
c1ccc2[nH]ccc2c1,30707,408:40800:0:Z2706494951;408:40800:0:Z1801877183;408:40800:0:Z4161358547;
Cc1cccs1,1934,408:40800:0:Z1644163801;408:40800:0:Z1067314168;408:40800:0:Z2011933872;
O=C1NCCCN1,3608,408:40800:0:Z1022861398;408:40800:0:Z3139994906;408:40800:0:Z2334902992;
Cc1cc(C)ncn1,8181,408:40800:0:Z2862327813;408:40800:0:Z1584043886;408:40800:0:Z3589537077;
C1CNCC2(C1)CCC2,13383,408:40800:0:Z3381766304;408:40800:0:Z3897262598;408:40800:0:Z3541383463;
c1ccc2n[nH]cc2c1,1854,408:40800:0:Z1319445566;408:40800:0:Z1894054042;408:40800:1:Z3608294982;
CC1CNCC(C)O1,953,408:40800:0:Z838614418;408:40800:0:Z1270883212;408:40800:0:Z3864610997;
Cc1ncc[nH]1,24605,408:40800:0:Z1357023411;408:40800:0:Z3720250870;408:40800:0:Z2969128652;
C1CC2CCC(CN1)N2,5033,408:40800:0:Z2355264914;408:40800:0:Z1644029203;408:40800:0:Z3725540884;
c1cnc2sncc2c1,1,408:40800:0:Z4228748220;
Cc1ccn[nH]1,55312,408:40800:0:Z1514833236;408:40800:0:Z2475572859;408:40800:0:Z1872968910;
Cc1cccnc1,59200,408:40800:0:Z1514833236;408:40800:0:Z2189907778;408:40800:0:Z1772464600;
O=C1CCCCN1,44630,408:40800:0:Z1478772596;408:40800:0:Z1496752990;408:40800:0:Z3134391270;
OC1CC2CNC1C2,3752,408:40800:0:Z3565530939;408:40800:0:Z4076960407;408:40800:3:Z3613082815;
c1cc2c([nH]1)CCCC2,2863,408:40800:0:Z2306139062;408:40800:4:Z3724688658;408:40800:6:Z1348806957;
Cc1ccccc1,164931,408:40800:0:Z4258443156;408:40800:0:Z2947674712;408:40800:0:Z2627335441;
Cn1nnc2c1CCNC2,17,408:40800:0:Z2947674712;408:40800:0:Z1330101355;408:40800:6:Z2980700563;
Cc1ccc2c(C)n[nH]c2n1,762,408:40800:0:Z1620699854;408:40800:0:Z1608565106;408:40800:0:Z1676274562;
c1ncc2[nH]ccc2n1,2,408:40800:0:Z4228105533;408:40815:0:PV-004150016401;
c1cn2c(n1)COCC2,3132,408:40800:0:Z2627335441;408:40800:1:Z2966286810;408:40800:3:Z4398931390;
c1cnccn1,32605,408:40800:0:Z1929160307;408:40800:0:Z3495487982;408:40800:0:Z2699582156;
CC1(C)C(O)C2CCNC21,31,408:40800:0:Z4110926768;408:40800:0:Z4031433595;408:40801:9:Z4275665942;
c1cnoc1,143816,408:40800:0:Z4110926768;408:40800:0:Z4031433595;408:40800:0:Z1441911806;
O=C1CNCCCN1,253,408:40800:0:Z1824833735;408:40800:0:Z1823485088;408:40800:0:Z1818332250;
O=C1NS(=O)(=O)c2ccccc21,125,408:40800:0:Z1824833735;408:40800:0:Z1940299546;408:40800:0:Z1091590126;
C1CNC2(C1)CCOCC2,2645,408:40800:0:Z3700645205;408:40800:0:Z4271817368;408:40800:0:Z4421793420;
CN1CCNCC1,19796,408:40800:0:Z2298467604;408:40800:0:Z4150217074;408:40800:0:Z902874688;
Cn1nnc2cccnc21,719,408:40800:0:Z2158897521;408:40800:0:Z1668089048;408:40800:0:Z1669522203;
CC1CNCCO1,7533,408:40800:0:Z3408650089;408:40800:0:Z3791702280;408:40800:0:Z3828646298;
c1ccc2[nH]ncc2c1,19644,408:40800:0:Z4150217074;408:40800:0:Z1620450221;408:40800:0:Z1079219728;
O=C1CCCC2CNCC2N1,18,408:40800:0:Z4771771712;408:40800:0:Z3613796692;408:40800:0:Z3590415089;
c1n[nH]c2c1CNCC2,1718,408:40800:0:Z2297905110;408:40800:0:Z4581408195;408:40800:0:Z1174927260;
OC1CCCCC1,27609,408:40800:0:Z4770182476;408:40800:0:Z3098451810;408:40800:0:Z3098037787;
C1CNC2CCC2N1,13,408:40800:0:Z5020990650;408:40800:3:Z5020992076;408:40800:6:Z5020992788;
O=c1ccnc2ccccn12,648,408:40800:0:Z5020990650;408:40800:1:Z1349259591;408:40800:1:Z2707834351;
Clc1ccncn1,32,408:40800:0:Z1340719270;408:40800:0:Z1268400876;408:40800:0:Z1743929881;
CC1CCCNC1,79303,408:40800:0:Z1779444153;408:40800:0:Z3719637506;408:40800:0:Z1952412289;
CN1CCCC1,29635,408:40800:0:Z1327824811;408:40800:0:Z1441911806;408:40800:0:Z3596496538;
CC1CCN1,3643,408:40800:0:Z4093743565;408:40800:0:Z3606382274;408:40800:3:Z3624835629;
Cc1ccc2cccnc2c1C,815,408:40800:0:Z4093743565;408:40801:0:Z2959983592;408:40801:2:Z2960660228;
c1ccc2c(c1)CCCO2,8999,408:40800:0:Z3841742930;408:40800:0:Z3841742999;408:40800:0:Z1931331572;
C1CCCNCC1,107300,408:40800:0:Z3300072999;408:40800:0:Z2905679048;408:40800:0:Z4613704095;
Cc1ccco1,51910,408:40800:0:Z4271799512;408:40800:0:Z1801877183;408:40800:0:Z806682838;
Cc1cnccn1,19872,408:40800:0:Z4271799512;408:40800:0:Z3680060625;408:40800:0:Z4396346860;
c1ccc2c(c1)CCCN2,6347,408:40800:0:Z3495487982;408:40800:0:Z795181264;408:40800:0:Z1746345633;
c1ncc2c(n1)CCNC2,297,408:40800:0:Z3058494862;408:40800:0:Z1427775377;408:40800:0:Z1408581391;
C1CSCCN1,495,408:40800:0:Z3058494862;408:40800:0:Z1817364165;408:40800:0:Z2142391898;
Cc1cc(C)[nH]n1,24585,408:40800:0:Z1418181517;408:40800:0:Z2444417958;408:40800:0:Z1214758710;
O=c1[nH]cnc2ccccc12,2945,408:40800:0:Z1603577314;408:40800:0:Z4250629228;408:40800:0:Z2477173019;
CC1NCCn2nccc21,19,408:40800:0:Z5008764622;408:40800:8:Z5007013602;408:40801:8:Z5007013475;
Cn1ccc2ccccc21,12222,408:40800:0:Z5008764622;408:40800:0:Z4559915185;408:40800:0:Z3076865831;
CN1C(=O)CCc2ccccc21,1096,408:40800:0:Z3612161739;408:40800:0:Z2352658245;408:40800:0:Z1730088889;
OC1CCNC1,85370,408:40800:0:Z3612161739;408:40800:0:Z2965929538;408:40800:0:Z2916026370;
Cc1ccno1,32007,408:40800:0:Z4023203068;408:40800:0:Z2291201950;408:40800:0:Z4053439006;
C1CC2CCC(C1)C2,505,408:40800:0:Z4023203068;408:40800:2:Z4469423584;408:40800:4:Z4922015502;
O=S1(=O)CCCNCC1,16,408:40800:0:Z3366820269;408:40800:5:Z4422328410;408:40801:2:Z4129225751;
c1ccc2ncccc2c1,26455,408:40800:0:Z3366820269;408:40800:0:Z3337851789;408:40800:0:Z2187647648;
Cc1ccc2c(c1)SCC2,66,408:40800:0:Z2187635109;408:40800:4:Z4272111611;408:40802:6:Z1175695274;
c1cnc2c(c1)CCN2,4023,408:40800:0:Z4132483579;408:40800:0:Z3595817051;408:40800:4:Z4341812596;
Cc1ccon1,34592,408:40800:0:Z4132483579;408:40800:0:Z2208892017;408:40800:0:Z2806739624;
Cc1cccc(F)c1,34850,408:40800:0:Z1558893315;408:40800:0:Z1675383726;408:40800:0:Z2200305554;
c1c[nH]nn1,98442,408:40800:0:Z1558893315;408:40800:0:Z3343437357;408:40800:0:Z4161123995;
c1cn[nH]n1,7038,408:40800:0:Z2224127270;408:40800:0:Z1698529808;408:40800:0:Z1265585907;
c1ccnnc1,26067,408:40800:0:Z1101777034;408:40800:0:Z1819521631;408:40800:0:Z2371402297;
CN1CCc2[nH]c(=O)ccc2C1,313,408:40800:0:Z3606697606;408:40800:0:Z4136808254;408:40800:2:Z3658277256;
Fc1ccc(F)cc1,12714,408:40800:0:Z4112785989;408:40800:0:Z1948839371;408:40800:0:Z3057250731;
CC1(O)CCCCC1,1526,408:40800:0:Z2157864026;408:40800:0:Z2915544038;408:40800:1:Z2956740089;
Cn1ccc(=O)n(C)c1=O,562,408:40800:0:Z2874760574;408:40800:0:Z2209254486;408:40800:1:Z3686846998;
CC1OCCc2ccccc21,463,408:40800:0:Z2874760574;408:40800:4:Z2840016373;408:40800:4:Z2844335750;
Cc1ncc2n1CCCC2,2240,408:40800:0:Z3892965246;408:40800:0:Z3892961944;408:40800:0:Z1325423591;
C1CC2CCC(C1)N2,37138,408:40800:0:Z3892965246;408:40800:0:Z3892961944;408:40800:0:Z1325423591;
O=c1cccn[nH]1,21659,408:40800:0:Z1748527371;408:40800:0:Z421776584;408:40800:0:Z2067182298;
Cc1ccc2cn[nH]c2n1,706,408:40800:0:Z1228017980;408:40800:0:Z1275965697;408:40800:0:Z4113887166;
Cc1ccc2c(n1)CCCC2,974,408:40800:0:Z2958162175;408:40801:6:Z2956060901;408:40803:0:Z4964205052;
O=c1cccc[nH]1,55686,408:40800:0:Z2632183065;408:40800:0:Z4021863046;408:40800:0:Z3723121609;
Cc1ncc2c(n1)CCCC2,637,408:40800:0:Z1765719306;408:40800:0:Z499133588;408:40800:0:Z3353952795;
c1ccoc1,127910,408:40800:0:Z1765719306;408:40800:0:Z2967114941;408:40800:0:Z1551363489;
Fc1ccccc1F,26720,408:40800:0:Z1212830214;408:40800:0:Z2372246166;408:40800:0:Z1389111576;
Cn1cncn1,5992,408:40800:0:Z3094056091;408:40800:0:Z4129083522;408:40800:0:Z3258442863;
Cc1ccccc1C,20381,408:40800:0:Z3094056091;408:40800:0:Z1383837628;408:40800:0:Z1212613492;
CN1CCCCC1,47399,408:40800:0:Z3741237947;408:40800:0:Z4888047852;408:40800:0:Z4083224057;
FC1(F)CCCCC1,7687,408:40800:0:Z2000590869;408:40800:0:Z4009449119;408:40800:0:Z3555024908;
CN1CCCNCC1,145,408:40800:0:Z1244843274;408:40800:0:Z26844199;408:40800:0:Z1515035322;
Cc1ncccn1,13614,408:40800:0:Z1678357004;408:40800:0:Z3544167241;408:40800:0:Z2200909598;
Cc1ccnn1C,19885,408:40800:0:Z3532223017;408:40800:0:Z4035141065;408:40800:0:Z3361150376;
c1ccc2c(c1)CNC2,4731,408:40800:0:Z3532223017;408:40800:0:Z2434795843;408:40800:0:Z1223941885;
FC1(F)CC1,17757,408:40800:0:Z3609805938;408:40800:0:Z2764092780;408:40800:0:Z3599633134;
Oc1cn[nH]c1,494,408:40800:0:Z3609805938;408:40800:0:Z2230513052;408:40800:0:Z1281312500;
Cn1cccc1,38460,408:40800:0:Z3134391270;408:40800:0:Z1302517820;408:40800:0:Z2196371050;
c1ccc2c(c1)NCCS2,101,408:40800:0:Z794101936;408:40800:0:Z2078508313;408:40800:0:Z775340932;
Fc1cccc2c1CNCCO2,24,408:40800:0:Z2015843685;408:40800:9:Z2016761356;408:40801:0:Z2014971648;
Fc1cccc2c1OCCCC2,22,408:40800:0:Z1619167474;408:40800:6:Z1615391093;408:40800:6:Z2099324938;
c1cc[nH]c1,114859,408:40800:0:Z1199031455;408:40800:0:Z2951811924;408:40800:0:Z3721024963;
CC1CCc2ccccc2C1,561,408:40800:0:Z2967114941;408:40800:1:Z2078432615;408:40800:2:Z3018960065;
OC1CCOCC1,5199,408:40800:0:Z2967114941;408:40800:0:Z3055485416;408:40800:0:Z1286182780;
O=C1CCc2ccc(F)cc2N1,616,408:40800:0:Z1557446534;408:40800:0:Z1447284523;408:40800:0:Z942497222;
C1COC2(CCNC2)CN1,5342,408:40800:0:Z3383650861;408:40800:0:Z4117152577;408:40800:1:Z2952591819;
O=c1ccnc2scnn12,20,408:40800:0:Z1299135567;408:40800:2:Z1002199504;408:40800:5:Z1929845234;
c1nncs1,966,408:40800:0:Z1551363489;408:40800:0:Z2076046097;408:40800:0:Z1567284090;
c1cc2c(o1)CNCC2,11,408:40800:0:Z1366131812;408:40800:7:Z1630276121;408:40801:8:Z1369936602;
Cc1cc(C)c2cccnc2c1,25,408:40800:0:Z4161123995;408:40800:1:Z2708641591;408:40800:1:Z3469316186;
Cc1nc2cc(F)c(F)cc2[nH]1,107,408:40800:0:Z1952412289;408:40800:1:Z1951558320;408:40800:1:Z1950541734;
c1ccn2ccnc2c1,19673,408:40800:0:Z1374878704;408:40800:0:Z3395583004;408:40800:0:Z2494330698;
Clc1cccc(Cl)c1,737,408:40800:0:Z1101531674;408:40800:0:Z1256915374;408:40800:0:Z1193466236;
CC1(C)CC(=O)c2ccc(=O)[nH]c2C1,63,408:40800:0:Z1143427044;408:40800:2:Z2093259304;408:40800:8:Z1149687626;
c1ccc2c(c1)CCNC2,12333,408:40800:0:Z2703164805;408:40800:0:Z4934874841;408:40800:0:Z1223025474;
c1cc2n(n1)CCCC2,11626,408:40800:0:Z2699582156;408:40800:0:Z2402565948;408:40800:0:Z1853371532;
Cc1cnc2n1CCCC2,3400,408:40800:0:Z4123461070;408:40800:0:Z4486588752;408:40800:1:Z4465261294;
C1CC2(CCN1)CCOCC2,1387,408:40800:0:Z3293810212;408:40800:0:Z4859707994;408:40800:0:Z3521621662;
Fc1cccnc1,58021,408:40800:0:Z4273640837;408:40800:0:Z3652908103;408:40800:0:Z4770520207;
c1ccn2ncnc2c1,4677,408:40800:0:Z4273640837;408:40800:1:Z1599570560;408:40800:3:Z2295835678;
c1n[nH]c2c1CCC2,5976,408:40800:0:Z2372246166;408:40800:0:Z795181264;408:40800:0:Z3046707023;
Cc1cnco1,21801,408:40800:0:Z1369423071;408:40800:0:Z613639812;408:40800:0:Z980719614;
Clc1cncc(Cl)c1,42,408:40800:0:Z1449183580;408:40800:2:Z1100306190;408:40800:2:Z1451976583;
O=C1CCCCCN1,8833,408:40800:0:Z2399651550;408:40800:0:Z2390520456;408:40800:0:Z1985908779;
Cc1cc2cccnn2n1,915,408:40800:0:Z4350043149;408:40802:4:Z4576139777;408:40804:6:PV-004147244700;
CC1CCCN1,103161,408:40800:0:Z3596305405;408:40800:0:Z2811693646;408:40800:0:Z1817364165;
c1cnc2c(c1)NCCCC2,6,408:40800:0:Z4126714014;408:40802:6:Z4126714551;408:40849:2:PV-004159136672;
Cc1cn[nH]c1,22722,408:40800:0:Z1509835079;408:40800:0:Z3612960446;408:40800:0:Z1304853379;
Cc1ccc(C)nc1,16548,408:40800:0:Z3362251767;408:40800:3:Z3175226221;408:40800:8:Z1560630995;
c1n[nH]c2c1CCCC2,10402,408:40800:0:Z2230590135;408:40800:0:Z2258121035;408:40800:0:Z2115286142;
O=C1CNCCN1,6006,408:40800:0:Z1531365014;408:40800:0:Z3596371348;408:40800:0:Z1528825348;
Clc1cc(Cl)c2nccn2c1,25,408:40800:0:Z1207233290;408:40800:0:Z1684723978;408:40800:4:Z2028107186;
Cn1ccc2c(=O)n3ccccc3nc21,19,408:40800:0:Z393127478;408:40800:4:Z1629018454;408:40800:5:Z451356118;
c1cn2c(n1)CCCC2,11255,408:40800:0:Z2177720467;408:40800:0:Z4506265572;408:40800:0:Z3653805166;
CC1CNCCN1,78582,408:40800:0:Z1542541512;408:40800:0:Z1466251909;408:40800:0:Z3869952943;
CN1CCOCC1,9679,408:40800:0:Z1746345633;408:40800:0:Z3407630856;408:40800:0:Z1724897649;
CN1CC2CCCC(CC1=O)N2,15,408:40800:0:Z3661388826;408:40800:1:Z4127310782;408:40801:6:Z3657396619;
Cc1ccc(F)cc1,16172,408:40800:0:Z1254715967;408:40800:0:Z3719664858;408:40800:0:Z1618724551;
O=C1NCCC2CCCN12,734,408:40800:0:Z4151230804;408:40800:5:Z4153581058;408:40800:6:Z4152069217;
O=C1Cc2ccccc2N1,7151,408:40800:0:Z1200345535;408:40800:0:Z3787291593;408:40800:0:Z4135079082;
C1CC2CNCC1C2,15746,408:40800:0:Z4023919347;408:40800:0:Z4023919372;408:40800:1:Z3831023346;
FC1CCCNC1,62843,408:40800:0:Z3775881058;408:40800:1:Z2606309594;408:40800:1:Z4399407811;
Cc1nc[nH]c1C,1629,408:40800:0:Z826774800;408:40800:0:Z4414448292;408:40800:0:Z4414448290;
Cc1ccnc2nc(O)[nH]c(=O)c12,26,408:40800:0:Z1315525934;408:40800:0:Z1312926593;408:40800:2:Z1693482702;
c1cnc2c(c1)OCCO2,1000,408:40800:0:Z4451336361;408:40800:0:Z4909359368;408:40800:2:Z4481149377;
O=c1[nH]ncc2ccccc12,2682,408:40800:0:Z95972983;408:40800:0:Z30878031;408:40800:0:Z2207700651;
Clc1cn2ccsc2n1,17,408:40800:0:Z95972983;408:40800:2:Z280269798;408:40800:2:Z1256042955;
O=c1[nH]c2ccccc2o1,5792,408:40800:0:Z2347461368;408:40800:0:Z1183141054;408:40800:0:Z2371096462;
c1nnc2n1CCC2,670,408:40800:0:Z1260733515;408:40800:0:Z4912780324;408:40800:0:Z493358638;
CN1CCCC12CCCNC2,377,408:40800:0:Z3266399716;408:40800:0:Z3266544934;408:40800:0:Z3266894920;
Cc1cccc(=O)n1C,2882,408:40800:0:Z3536250915;408:40800:0:Z4023029107;408:40800:0:Z1903179251;
Cc1cccnn1,23037,408:40800:0:Z3614707392;408:40800:0:Z3917245769;408:40800:0:Z1675191496;
O=C1NCCc2ccccc21,2575,408:40800:0:Z1223962365;408:40800:0:Z2715397199;408:40800:0:Z2952656599;
Cn1c2c(ccc1=O)CCCC2,25,408:40800:0:Z2922532840;408:40800:0:Z2477299717;408:40800:1:Z2642301519;
Cc1ccncn1,28866,408:40800:0:Z4613704095;408:40800:0:Z4602565201;408:40800:0:Z1528611960;
Cc1nnco1,3521,408:40800:0:Z3302474529;408:40800:0:Z1422658363;408:40800:0:Z3672671851;
c1cnc2[nH]ccc2c1,14662,408:40800:0:Z1499327427;408:40800:0:Z2915544038;408:40800:0:Z3723833176;
Oc1ccccc1,55225,408:40800:0:Z2122101997;408:40800:0:Z30878031;408:40800:0:Z3598125497;
OC1CCCNC1,48706,408:40800:0:Z2890382157;408:40800:0:Z4214838432;408:40800:0:Z2650300211;
Nc1ncnc2[nH]cnc12,56,408:40800:0:Z2630597148;408:40800:0:Z1145414619;408:40800:0:Z2631167231;
Cc1ccc2c(=O)cc[nH]c2n1,32,408:40800:0:Z18840827;408:40803:8:Z1328679498;408:40804:4:Z3341017586;
Cc1cc(Cl)n(C)n1,29,408:40800:0:Z1635441361;408:40800:3:Z1891637132;408:40800:4:Z2233080633;
CC1CNCCS1(=O)=O,12,408:40800:0:Z2784504820;408:40800:5:Z2100153216;408:40800:6:Z2100182587;
Cc1cccc2c(=O)[nH]cnc12,199,408:40800:0:Z4422550827;408:40800:0:Z4023983829;408:40800:0:Z1960872717;
NC1CCC2(CCOCC2)NC1,5,408:40800:0:Z4422550827;408:40801:0:Z4422555861;408:40802:0:Z4422558755;
Clc1ccccc1Cl,479,408:40800:0:Z2017601570;408:40800:0:Z1867157692;408:40800:0:Z1819521631;
O=C1NCc2ccccc21,1384,408:40800:0:Z2171934163;408:40800:0:Z4096455328;408:40800:0:Z910421606;
c1ccc2c(c1)CCC2,24477,408:40800:0:Z1482806847;408:40800:0:Z2305073268;408:40800:0:Z2498199910;
c1ccc2c(c1)CCN2,12235,408:40800:0:Z4232215020;408:40800:0:Z1262212243;408:40800:0:Z1881240290;
c1ccc2scnc2c1,1706,408:40800:0:Z1772300619;408:40800:0:Z1677231478;408:40800:0:Z274770576;
c1ccc2c(c1)CCNCC2,2661,408:40800:0:Z3186850823;408:40800:0:Z1518166585;408:40800:0:Z1902010969;
