fragment_smiles,occurences,example_ligands
CC1CCCN1,102687,234:23400:0:PV-005087344499;234:23400:0:PV-005087344500;234:23400:0:PV-005087344501;
C1CNCC2(C1)CC2,8182,234:23400:0:PV-005087344525;234:23400:0:PV-005087351778;234:23400:0:PV-005087366302;
C1CCNC1,589218,234:23400:0:PV-005087344538;234:23400:0:PV-005087344539;234:23400:0:PV-005087344540;
C1COCOC1,5444,234:23400:0:PV-005087344538;234:23400:0:PV-005087344539;234:23400:0:PV-005087344540;
O=C1NCCN1,12325,234:23400:0:PV-005087344538;234:23400:0:PV-005087344539;234:23400:0:PV-005087344540;
Fc1ccccc1Cl,19652,234:23400:0:PV-005087344568;234:23400:0:PV-005087349314;234:23400:0:PV-005087356555;
CN1CCNCC1,13699,234:23400:0:PV-005087344576;234:23400:0:PV-005087358241;234:23400:0:PV-005087364029;
C1CSCCN1,6943,234:23400:0:PV-005087344576;234:23400:0:PV-005087355094;234:23400:0:PV-005087356238;
OC1CCNCC1,26096,234:23400:0:PV-005087344602;234:23400:0:PV-005087352364;234:23400:0:PV-005087353709;
Cc1cnc(Cl)s1,1412,234:23400:0:PV-005087344643;234:23400:1:PV-005087410562;234:23400:1:PV-000405793845;
C1CC2CCNC2C1,14001,234:23400:0:PV-005087344643;234:23400:0:PV-005087345084;234:23400:0:PV-005087346774;
c1ccoc1,126783,234:23400:0:PV-005087344643;234:23400:0:PV-005087345087;234:23400:0:PV-005087345127;
Cn1cc(Cl)cn1,13766,234:23400:0:PV-005087344654;234:23400:0:PV-005087345888;234:23400:0:PV-005087346079;
Cc1ccnnc1,10141,234:23400:0:PV-005087344675;234:23400:0:PV-005087371865;234:23400:0:PV-005087380213;
C1CC2(CCN1)CNC2,11773,234:23400:0:PV-005087344675;234:23400:0:PV-005087349704;234:23400:0:PV-005087365246;
Fc1cccs1,8256,234:23400:0:PV-005087344675;234:23400:0:PV-005087353413;234:23400:0:PV-005087359012;
Clc1cn[nH]c1,24802,234:23400:0:PV-005087344680;234:23400:0:PV-005087344772;234:23400:0:PV-005087352529;
C1CCNCC1,496718,234:23400:0:PV-005087344680;234:23400:0:PV-005087344739;234:23400:0:PV-005087344911;
FC1(F)CCC1,25543,234:23400:0:PV-005087344680;234:23400:0:PV-005087344867;234:23400:0:PV-005087345422;
C1CC2CNCC12,22822,234:23400:0:PV-005087344691;234:23400:0:PV-005087351093;234:23400:0:PV-005087357989;
