fragment_smiles,occurences,example_ligands
c1ccccc1,1604007,135:13500:0:Z1501159298;135:13500:0:Z2476372785;135:13500:0:Z2068636825;
Fc1ccccc1,352666,135:13500:0:Z4003533967;135:13500:0:Z1607465773;135:13500:0:Z3389200784;
c1cc[nH]c1,27087,135:13500:0:Z2298289108;135:13500:0:Z4351969275;135:13500:0:Z2220412196;
c1nc2c(s1)CC1(CCOCC1)CC2,161,135:13500:0:Z2298289108;135:13501:7:Z3356400108;135:13503:8:Z2298290685;
CC1(C)CNCCO1,6620,135:13500:0:Z1607465773;135:13500:0:Z3010701746;135:13500:0:Z4216589069;
C=C1CCNCC1,1249,135:13500:0:Z1607465773;135:13500:0:Z1832752332;135:13500:0:Z3298416994;
c1nncs1,30003,135:13500:0:Z2873709460;135:13500:0:Z2202176810;135:13500:0:Z1679696629;
c1ccc2c(c1)CCCC2,15279,135:13500:0:Z2873709460;135:13500:0:Z3050853371;135:13500:0:Z3939917124;
O=C1NCCCN1,2937,135:13500:0:Z2408111314;135:13500:0:Z3605556423;135:13500:0:Z3713237645;
c1nnc[nH]1,71776,135:13500:0:Z2408111314;135:13500:0:Z4022432025;135:13500:0:Z4022525419;
c1n[nH]c2c1CCSC2,192,135:13500:0:Z4148350174;135:13500:2:Z4149699506;135:13500:5:Z4149773621;
Cc1ccn(C)n1,14336,135:13500:0:Z4137147462;135:13500:0:Z2871365196;135:13500:0:Z3382718270;
c1n[nH]c2c1CCC2,3708,135:13500:0:Z4137147462;135:13500:0:Z4135577220;135:13500:0:Z1419406801;
CN1CCCC1,9768,135:13500:0:Z1529043667;135:13500:0:Z3638842710;135:13500:0:Z2722178130;
c1cscn1,169594,135:13500:0:Z1529043667;135:13500:0:Z3723720790;135:13500:0:Z4351969275;
Clc1ccccc1,219586,135:13500:0:Z1529043667;135:13500:0:Z3095293216;135:13500:0:Z4143164918;
Cc1ccccn1,29360,135:13500:0:Z1991024931;135:13500:0:Z1620732965;135:13500:0:Z3723720822;
Fc1ccc(F)c2[nH]ccc12,217,135:13500:0:Z1222705019;135:13500:4:Z1920283279;135:13500:9:Z1222711515;
c1cncnc1,91348,135:13500:0:Z3389200784;135:13500:0:Z1593390647;135:13500:0:Z2953938836;
c1nc[nH]n1,52635,135:13500:0:Z5013336701;135:13500:0:Z1095039928;135:13500:0:Z1159342252;
CC1CCCCC1,14816,135:13500:0:Z5013336701;135:13500:0:Z1130058218;135:13500:0:Z1271744000;
c1c[nH]nn1,88888,135:13500:0:Z4933294157;135:13500:0:Z3818937834;135:13500:0:Z2873116024;
Fc1cccc2c1CNCCO2,279,135:13500:0:Z4933294157;135:13500:6:Z3201189872;135:13501:4:Z2016786779;
Cn1cnnc1,28903,135:13500:0:Z3095293216;135:13500:0:Z2167219857;135:13500:0:Z3093995629;
c1cn2ccsc2n1,3349,135:13500:0:Z4149674220;135:13500:0:Z2636106155;135:13500:1:Z2608481949;
c1ccsc1,126575,135:13500:0:Z4149674220;135:13500:0:Z2962387147;135:13500:0:Z4026874015;
Cc1cc(C)[nH]n1,32306,135:13500:0:Z1446934830;135:13500:0:Z5044582952;135:13500:0:Z2473085366;
FC1(F)CCCCC1,8045,135:13500:0:Z1446934830;135:13500:0:Z4525005195;135:13500:0:Z3776643096;
Clc1cccnc1,20003,135:13500:0:Z3642287571;135:13500:0:Z5035299905;135:13500:0:Z2272029812;
Fc1cccc(F)c1,62439,135:13500:0:Z3782543184;135:13500:0:Z1567991869;135:13500:0:Z3695746517;
C1CC2(CN1)OCC1CC12,87,135:13500:0:Z3782543184;135:13500:6:Z3840209220;135:13501:1:Z3840914357;
C1CC2CCC1N2,4650,135:13500:0:Z4143164918;135:13500:0:Z3046699826;135:13500:0:Z3046717872;
O=c1[nH]ccc2c1CCNC2,288,135:13500:0:Z3406114103;135:13500:1:Z3320754560;135:13500:1:Z4448003564;
Cn1cc2c(n1)CCC2,836,135:13500:0:Z3294623869;135:13500:0:Z3414991912;135:13500:1:Z2506313544;
Fc1cccc2c1CCC2,884,135:13500:0:Z4574349009;135:13500:1:Z852494964;135:13500:1:Z2148870015;
Cc1nc2ccccc2[nH]1,3305,135:13500:0:Z794552656;135:13500:0:Z1625557306;135:13500:0:Z822733918;
CC1CCC(=O)N1,1841,135:13500:0:Z1265545857;135:13500:0:Z1984909415;135:13500:0:Z3540838728;
c1cnoc1,76172,135:13500:0:Z3723720782;135:13500:0:Z3206892509;135:13500:0:Z4263511475;
CC1CCCCN1,16303,135:13500:0:Z3723720782;135:13500:0:Z1727056207;135:13500:0:Z4206248679;
C1CC2CCCN2C1,806,135:13500:0:Z4320467059;135:13500:1:Z4327085741;135:13500:3:Z2637828289;
Cn1ncc2ccsc21,1065,135:13500:0:Z4149197216;135:13500:1:Z1273109428;135:13500:4:Z1940233147;
Cc1cccn2nccc12,185,135:13500:0:Z3354468617;135:13500:0:Z3628025946;135:13501:7:Z4599907357;
OC1CCNCC1,22757,135:13500:0:Z1701309640;135:13500:0:Z4350353197;135:13500:0:Z1566437959;
Cc1ccccc1C,17946,135:13500:0:Z1701309640;135:13500:0:Z2447288850;135:13500:0:Z4875376456;
c1ccnnc1,19762,135:13500:0:Z1567991869;135:13500:0:Z4081551050;135:13500:0:Z1309521791;
c1nn[nH]n1,34027,135:13500:0:Z4507453028;135:13500:0:Z4416307323;135:13500:0:Z3818089905;
Clc1cccc(Cl)c1,18236,135:13500:0:Z4507453028;135:13500:0:Z1429803769;135:13500:0:Z1652896269;
OC1CCNCC1O,1085,135:13500:0:Z4598229633;135:13500:3:Z2840180632;135:13500:3:Z4638374946;
c1ncc2c(n1)CCNC2,3889,135:13500:0:Z3818937834;135:13500:0:Z2717725442;135:13500:0:Z3094594389;
C1CCC2(CCNCC2)OC1,1212,135:13500:0:Z4212053950;135:13500:0:Z3365115889;135:13500:1:Z4446359789;
CC1COCCN1,6396,135:13500:0:Z1441120899;135:13500:0:Z5008257348;135:13500:0:Z4022432025;
Fc1ccccc1F,27675,135:13500:0:Z5013358989;135:13500:0:Z4200901060;135:13500:0:Z2968599002;
Cc1ccno1,14678,135:13500:0:Z1882392026;135:13500:0:Z1832752332;135:13500:0:Z2953938836;
Cc1cnn[nH]1,10310,135:13500:0:Z1882392026;135:13500:0:Z4906855166;135:13500:0:Z3638658226;
Cc1cn[nH]c1,14723,135:13500:0:Z2779761386;135:13500:0:Z1716009300;135:13500:0:Z1904531940;
Cn1cccn1,162551,135:13500:0:Z2779761386;135:13500:0:Z2960286080;135:13500:0:Z2294533381;
Nc1ncccn1,1181,135:13500:0:Z4304097158;135:13500:0:Z3075543493;135:13500:1:Z3686799542;
c1ccc2c(c1)OCCS2,920,135:13500:0:Z4304097158;135:13500:0:Z4045736149;135:13500:1:Z2288122800;
Cc1c[nH]c2c1C(=O)CCC2,306,135:13500:0:Z1530028322;135:13500:3:Z3652614914;135:13500:9:Z3204040973;
Cc1ccsc1,8442,135:13500:0:Z1486911184;135:13500:0:Z3723720832;135:13500:0:Z1550358716;
c1ccc2c(c1)NCCO2,5026,135:13500:0:Z1486911184;135:13500:0:Z1215129701;135:13500:0:Z4713859106;
Cc1cn2nccc(C)c2n1,482,135:13500:0:Z4167013472;135:13500:5:Z4368913982;135:13501:3:Z4368911348;
N=S1(=O)CCCC2(C1)OCCO2,153,135:13500:0:Z4167013472;135:13500:1:Z3640985369;135:13500:7:Z3640984217;
O=C1CCCCN1,36518,135:13500:0:Z1545672390;135:13500:0:Z3615505166;135:13500:0:Z4597536411;
c1cnc2[nH]ncc2c1,3803,135:13500:0:Z3371061506;135:13500:0:Z4934989538;135:13500:0:Z3699636832;
CC1(C)OCCCO1,1834,135:13500:0:Z4125501797;135:13500:0:Z4418378445;135:13500:0:Z3698374467;
CC1(C)CC(=O)Nc2ccccc21,146,135:13500:0:Z2995931742;135:13500:8:Z3277820892;135:13501:9:Z3277824345;
Fc1ccccc1Cl,15426,135:13500:0:Z2838114768;135:13500:0:Z2175861819;135:13500:0:Z3697127944;
c1noc2c1COCC2,1470,135:13500:0:Z2945993711;135:13500:0:Z4154628628;135:13500:0:Z4474947538;
O=c1ccnc[nH]1,5125,135:13500:0:Z3893043439;135:13500:0:Z4602842578;135:13500:0:Z435958124;
c1ccc2c(c1)CCO2,13937,135:13500:0:Z3893043439;135:13500:0:Z3383763901;135:13500:0:Z4508907151;
Cn1cnccc1=O,619,135:13500:0:Z4269183319;135:13500:1:Z4232776845;135:13500:1:Z4330851019;
Clc1cccs1,7476,135:13500:0:Z847939542;135:13500:0:Z4154875766;135:13500:0:Z1787767760;
C1OC2CC1C2,3507,135:13500:0:Z3531850979;135:13500:0:Z3509673342;135:13500:1:Z3644606015;
CC1(C)CCC1,8143,135:13500:0:Z1702445229;135:13500:0:Z4733413162;135:13500:0:Z2155826385;
C1CC2CCC1C2,10767,135:13500:0:Z3695746517;135:13500:0:Z4419611362;135:13500:0:Z3864420238;
Cc1cnco1,9839,135:13500:0:Z2454436539;135:13500:0:Z3723720832;135:13500:0:Z3215812377;
C1CNCC2CCCN2C1,318,135:13500:0:Z1596649837;135:13500:0:Z1419835522;135:13500:8:Z956101624;
Clc1cccc2c1CNCC2,135,135:13500:0:Z2960286080;135:13500:4:Z2359001724;135:13500:9:Z2500064800;
Cc1cc(C)c(C)c(C)c1C,320,135:13500:0:Z5022138409;135:13500:0:Z1465954205;135:13500:1:Z1473466924;
Cn1nnc2c1NCCC2,434,135:13500:0:Z5022138409;135:13500:0:Z5018306892;135:13501:1:Z5018414564;
O=C1CC2CCNCC2N1,358,135:13500:0:Z3574215065;135:13500:0:Z3201359701;135:13500:2:Z3369978103;
Clc1ccc2c(c1)CCCO2,605,135:13500:0:Z4193728276;135:13500:0:Z4578368273;135:13500:2:Z4193726158;
C1=NOCC1,8939,135:13500:0:Z4193728276;135:13500:0:Z3516598151;135:13500:0:Z3694510119;
c1ccc2c(c1)CCOC2,11481,135:13500:0:Z3508240242;135:13500:0:Z3639894829;135:13500:0:Z2632096041;
Cc1ncon1,12751,135:13500:0:Z3508240242;135:13500:0:Z1054140136;135:13500:0:Z2108887615;
CC1(C)CCCOC1,2480,135:13500:0:Z3782932380;135:13500:0:Z4879161474;135:13500:0:Z3576008065;
Cc1ccoc1,5722,135:13500:0:Z2598995827;135:13500:0:Z2435513200;135:13500:0:Z2435151801;
Cc1cscn1,39312,135:13500:0:Z2598995827;135:13500:0:Z2473085366;135:13500:0:Z1317768856;
C1CNCCNC1,31938,135:13500:0:Z2907226175;135:13500:0:Z4026874015;135:13500:0:Z2626790195;
Fc1cccnc1,26493,135:13500:0:Z2907226175;135:13500:0:Z1625652950;135:13500:0:Z4912784376;
O=C1COCCN1,3111,135:13500:0:Z3208699429;135:13500:0:Z4299031442;135:13500:0:Z5001216461;
Cc1cocn1,7599,135:13500:0:Z1832752332;135:13500:0:Z1323894234;135:13500:0:Z3611549138;
C1CC2(C1)CCC2,12862,135:13500:0:Z3578357208;135:13500:0:Z3054110320;135:13500:0:Z5024077374;
c1nc2n(n1)CCCC2,2641,135:13500:0:Z3050853371;135:13500:0:Z3048789432;135:13500:1:Z3050572382;
O=C1CNc2ccccc2N1,1469,135:13500:0:Z3092700530;135:13500:0:Z3083640785;135:13500:0:Z4124629075;
Cc1cc(C)n(C)n1,9138,135:13500:0:Z3092700530;135:13500:0:Z2003966791;135:13500:0:Z1580708708;
C1CCC2(CCOC2)OC1,1312,135:13500:0:Z1716009300;135:13500:0:Z1577802973;135:13500:2:Z1577771851;
c1ccc2[nH]ccc2c1,36539,135:13500:0:Z1900528338;135:13500:0:Z2454542152;135:13500:0:Z4190827229;
Cn1c(=O)ccc2ccccc21,1184,135:13500:0:Z5008257348;135:13500:0:Z442157368;135:13500:0:Z2851132379;
O=S1(=O)CCC2CCC1C2,342,135:13500:0:Z3559544030;135:13500:0:Z4574724315;135:13500:0:Z3552406044;
CC1(C)CNC1,4651,135:13500:0:Z4519802223;135:13500:0:Z3102054060;135:13500:0:Z4303882230;
Cn1cc(Cl)cn1,3537,135:13500:0:Z3726189511;135:13500:0:Z3053448790;135:13500:0:Z4353358726;
Cn1cc[nH]c1=O,268,135:13500:0:Z3726189511;135:13500:0:Z2765751756;135:13500:0:Z2639457131;
Cc1ccccc1F,12557,135:13500:0:Z3723720790;135:13500:0:Z1147731058;135:13500:0:Z1278743714;
CC1CCCNC1,20974,135:13500:0:Z3723720790;135:13500:0:Z1548127939;135:13500:0:Z4030060676;
Cc1cnoc1,3599,135:13500:0:Z3597337049;135:13500:0:Z3668936508;135:13500:0:Z4603789734;
C1CCN2CC3CNCC3C2C1,209,135:13500:0:Z3597337049;135:13501:4:Z4129031587;135:13501:5:Z2631311157;
Cc1ccon1,11599,135:13500:0:Z3638842710;135:13500:0:Z3052215305;135:13500:0:Z3133213795;
C1CCC2(C1)CNCCOC2,277,135:13500:0:Z1734760739;135:13500:0:Z4492651429;135:13500:6:Z1734659029;
c1cnn2cnnc2c1,3291,135:13500:0:Z4026874015;135:13500:0:Z4576684492;135:13500:0:Z4109581862;
O=S1(=O)CCCNc2ccc(Cl)cc21,75,135:13500:0:Z4267937305;135:13501:4:Z4132382511;135:13502:0:Z4132382008;
c1cnc2ncnn2c1,3750,135:13500:0:Z3579891194;135:13500:0:Z3368934181;135:13500:0:Z3832859421;
O=C1CCc2ccccc21,3089,135:13500:0:Z1832688524;135:13500:0:Z1460476867;135:13500:1:Z1833430744;
c1ccc2c(c1)Nc1ccccc1S2,59,135:13500:0:Z2712992697;135:13500:0:Z2704230708;135:13503:3:Z2712252373;
CN1CCCNCC1,1569,135:13500:0:Z2844285086;135:13500:2:Z2495015541;135:13500:4:Z4214487813;
c1ccc2nccnc2c1,3518,135:13500:0:Z2844285086;135:13500:0:Z4081866063;135:13500:0:Z4961625781;
C1CC2(C1)CCOC2,2269,135:13500:0:Z4416307323;135:13500:0:Z3666320228;135:13500:0:Z3869587121;
Cc1cccn2ccnc12,2268,135:13500:0:Z2626790195;135:13500:0:Z2873118965;135:13500:0:Z3472342177;
CN1CCOCC1,4172,135:13500:0:Z1408154236;135:13500:0:Z4166645984;135:13500:0:Z3870375192;
c1ccc2c(c1)CCC1(CCC1)O2,313,135:13500:0:Z1408154236;135:13500:0:Z3575474493;135:13500:3:Z1408100931;
Cc1cnc(C)s1,1059,135:13500:0:Z1530323671;135:13500:0:Z1527827993;135:13500:1:Z2044168268;
C1=CNCCC1,486,135:13500:0:Z4824636775;135:13500:3:Z3383397666;135:13500:3:Z4147788621;
c1cnccn1,32198,135:13500:0:Z2910059985;135:13500:0:Z3172442508;135:13500:0:Z1743393212;
c1cnc2oncc2c1,2474,135:13500:0:Z2184885029;135:13500:0:Z4045315869;135:13500:0:Z4591071999;
C1CCCC1,133185,135:13500:0:Z2184885029;135:13500:0:Z4319657732;135:13500:0:Z4313855130;
C1CC2CC1CO2,3600,135:13500:0:Z4875376456;135:13500:0:Z4477514124;135:13500:0:Z3549997239;
Cn1ncnn1,929,135:13500:0:Z3816210468;135:13500:0:Z3797615438;135:13500:2:Z2953262355;
c1ccc2c(c1)CCCO2,14950,135:13500:0:Z2772498691;135:13500:0:Z759030054;135:13500:0:Z1283913716;
Cc1csc2ccc(Cl)cc12,101,135:13500:0:Z1994803746;135:13502:1:Z1994885357;135:13503:0:Z2454402009;
Cc1ccc(C)cc1,8652,135:13500:0:Z1717090343;135:13500:0:Z2793108047;135:13500:0:Z1553003414;
Clc1ccco1,1215,135:13500:0:Z3723720794;135:13500:0:Z1886831146;135:13500:5:Z1626204409;
c1ccc2scnc2c1,13239,135:13500:0:Z3501425303;135:13500:0:Z1950444664;135:13500:0:Z2995149433;
O=C1CC(O)c2cc(Cl)ccc2N1,112,135:13500:0:Z4319657732;135:13500:0:Z4326101619;135:13501:5:Z4325111318;
CC1CCNCC1,21665,135:13500:0:Z2646234957;135:13500:0:Z2911529740;135:13500:0:Z3726233525;
C1CC2CNCC2C1,5285,135:13500:0:Z3395325087;135:13500:0:Z4491016011;135:13500:0:Z4026577983;
CC1CCC1,4777,135:13500:0:Z4313855130;135:13500:0:Z3474313312;135:13500:0:Z2839085907;
c1ccc2c(c1)CCC2,22898,135:13500:0:Z4313855130;135:13500:0:Z3653283063;135:13500:0:Z4324941435;
Fc1cccc2ccccc12,1041,135:13500:0:Z4935463830;135:13500:0:Z4122476814;135:13500:0:Z3554876922;
C1CCC2(CCC2)OC1,3159,135:13500:0:Z2871365196;135:13500:0:Z3544119333;135:13500:0:Z2917178959;
C1CCC2(CC2)NC1,2252,135:13500:0:Z3352078737;135:13500:0:Z3880398961;135:13500:0:Z5017686040;
C1CCSC1,6527,135:13500:0:Z3352078737;135:13500:0:Z3586067664;135:13500:0:Z3585358622;
C1=NC2CCCCC2S1,85,135:13500:0:Z4225607523;135:13502:1:Z4225591877;135:13502:5:Z4225612267;
CC1NCCn2cccc21,619,135:13500:0:Z4934989538;135:13500:0:Z3133213795;135:13500:3:Z4930081549;
C1CC2(CCN1)CC2,4876,135:13500:0:Z2272029812;135:13500:0:Z1615300629;135:13500:0:Z1832354492;
c1nnc2n1CCOC2,1990,135:13500:0:Z3359940428;135:13500:0:Z4599078691;135:13500:1:Z1839986353;
Cn1c(=O)oc2ccccc21,2341,135:13500:0:Z3787888769;135:13500:0:Z2988893386;135:13500:3:Z2781161091;
c1ccc2c(c1)CC1(CCOCC1)C2,209,135:13500:0:Z2184290891;135:13501:3:Z2474791945;135:13501:7:Z4291758110;
O=c1[nH]c2ccccc2o1,5349,135:13500:0:Z3613198452;135:13500:0:Z2101523148;135:13500:0:Z2777521774;
c1ccc2c(c1)CCNC2,30304,135:13500:0:Z4422134715;135:13500:0:Z3382718270;135:13500:0:Z3516598151;
Cc1ccc(C)o1,2792,135:13500:0:Z1190915394;135:13500:0:Z2166528557;135:13500:0:Z4480921654;
CC1CCCN1,18490,135:13500:0:Z1927168310;135:13500:0:Z3585325872;135:13500:0:Z3153602259;
c1ccc2c(c1)CCN2,24107,135:13500:0:Z3544119333;135:13500:0:Z4342083086;135:13500:0:Z2600970297;
C1CCC2(CC1)CCN2,510,135:13500:0:Z2893625545;135:13500:0:Z1594673989;135:13500:2:Z2771675038;
Cc1ccccc1O,2587,135:13500:0:Z1610636022;135:13500:0:Z4124686689;135:13500:0:Z1581926818;
C1=CCNCC1,8720,135:13500:0:Z1625652950;135:13500:0:Z1765650668;135:13500:0:Z3051795079;
Cn1ccnc1,40239,135:13500:0:Z2112818674;135:13500:0:Z4012871589;135:13500:0:Z2635994086;
Cc1ccc(C)[nH]1,9177,135:13500:0:Z2707336429;135:13500:0:Z1639206253;135:13500:0:Z3321443908;
O=C1CC2(CCN1)CCOC2,310,135:13500:0:Z4178643627;135:13500:1:Z3889410465;135:13500:3:Z3355773671;
C1CCC2(CC1)CCC2,4131,135:13500:0:Z3497233263;135:13500:0:Z4114715853;135:13500:0:Z3543716158;
C1CC2SCCSC2C1,249,135:13500:0:Z2296240814;135:13500:7:Z1881920092;135:13501:3:Z1864800725;
CC1CCCCC1O,522,135:13500:0:Z1335555175;135:13500:1:Z3818888064;135:13500:2:Z4769533047;
C1CCC2(CCC2)NC1,2374,135:13500:0:Z3206892509;135:13500:0:Z4215949799;135:13500:0:Z4477369772;
Cc1ccc2occc2c1,643,135:13500:0:Z4091970326;135:13500:0:Z1683406838;135:13500:1:Z4070690610;
c1cc2c(s1)CCCCC2,206,135:13500:0:Z1022346932;135:13500:5:Z4421929699;135:13501:6:Z3416608542;
c1ncsn1,8403,135:13500:0:Z3048789432;135:13500:0:Z4456200528;135:13500:0:Z1101876224;
c1ccc2ccccc2c1,18915,135:13500:0:Z4252984526;135:13500:0:Z3611976785;135:13500:0:Z4320289979;
CC1CNC1,7651,135:13500:0:Z1610279192;135:13500:0:Z2177895375;135:13500:0:Z4772706098;
Cc1cnc2[nH]ncc2c1,289,135:13500:0:Z2976819501;135:13500:2:Z4178498439;135:13500:8:Z2982049552;
OC1CCc2ccccc21,1563,135:13500:0:Z2976819501;135:13500:2:Z4350299127;135:13500:3:Z2439366421;
Cc1cc2ncccn2n1,1254,135:13500:0:Z2952813430;135:13500:0:Z872218898;135:13500:1:Z1652141390;
C1COCO1,9348,135:13500:0:Z2977773521;135:13500:0:Z4455639209;135:13500:0:Z2783564090;
OC1COC1,1759,135:13500:0:Z4164821948;135:13500:0:Z3368315329;135:13500:1:Z3584454201;
c1ccc2c(c1)COCCN2,737,135:13500:0:Z4164821948;135:13500:0:Z4248990324;135:13500:0:Z4158778981;
CC1(C)COCCN1,2429,135:13500:0:Z3618726153;135:13500:0:Z3712729676;135:13500:0:Z3538435232;
c1ccc2occc2c1,14624,135:13500:0:Z2824764278;135:13500:0:Z247463932;135:13500:0:Z1870466888;
c1nnco1,29717,135:13500:0:Z2782711106;135:13500:0:Z3348042360;135:13500:0:Z1276453612;
C1CNC2(C1)CCOCC2,3168,135:13500:0:Z3583553769;135:13500:0:Z3550595431;135:13500:1:Z3522185276;
O=C1CNCN1,2348,135:13500:0:Z3583553769;135:13500:0:Z2776274220;135:13500:0:Z4153526233;
Cc1cc(C)ncn1,5176,135:13500:0:Z2635994086;135:13500:0:Z2916210314;135:13500:0:Z2140749860;
O=S1(=O)CCCCC1,8791,135:13500:0:Z2782538626;135:13500:0:Z2183377487;135:13500:0:Z4179112100;
Cc1nc2c(s1)CCCC2,1447,135:13500:0:Z1629898254;135:13500:0:Z2962058962;135:13500:0:Z2818475785;
Cc1ccncn1,16722,135:13500:0:Z3832969806;135:13500:0:Z1942061655;135:13500:0:Z2090452827;
c1cc2ccncn2c1,143,135:13500:0:Z2959087961;135:13502:2:Z2959118881;135:13502:8:Z2957865283;
O=C1CNCCN1,18142,135:13500:0:Z1275561510;135:13500:0:Z1354847182;135:13500:0:Z4064485977;
c1ccc2[nH]cnc2c1,23321,135:13500:0:Z1275561510;135:13500:0:Z4879560352;135:13500:0:Z2916210314;
CC1CS(=O)(=O)C1,593,135:13500:0:Z3679100090;135:13500:1:Z3616831894;135:13500:3:Z3361252711;
O=C1CNc2cccc(F)c2N1,204,135:13500:0:Z4110038304;135:13500:0:Z1675972193;135:13500:1:Z1880218980;
FC1(F)C2CCCCC21,2015,135:13500:0:Z4110038304;135:13500:0:Z3627442351;135:13500:0:Z3627443026;
c1cn[nH]n1,8531,135:13500:0:Z1684131157;135:13500:0:Z5007975502;135:13500:0:Z1679696629;
Cc1ncno1,8051,135:13500:0:Z1147731058;135:13500:0:Z2098950656;135:13500:0:Z2932088657;
Cc1ccco1,22896,135:13500:0:Z3370502063;135:13500:0:Z4228750842;135:13500:0:Z1137230327;
C1CC2(C1)CNCCO2,2439,135:13500:0:Z2684670155;135:13500:0:Z3808136838;135:13500:1:Z3907296480;
CC1CCNC1,22090,135:13500:0:Z1730160647;135:13500:0:Z3408844319;135:13500:0:Z3434199398;
c1ccc2c(c1)OCCCO2,5993,135:13500:0:Z1702177196;135:13500:0:Z4466371411;135:13500:0:Z1084383342;
c1ccc2c(c1)CC1(CCNC1)C2,165,135:13500:0:Z1633634509;135:13500:6:Z3176469791;135:13501:3:Z2635283506;
Cc1ncc[nH]1,9812,135:13500:0:Z3092220389;135:13500:0:Z3645849355;135:13500:0:Z2025696259;
C1CNCCOC1,12669,135:13500:0:Z3092220389;135:13500:0:Z4228750842;135:13500:0:Z3156350552;
c1cnc2cc[nH]c2c1,1500,135:13500:0:Z2908967362;135:13500:0:Z3153149868;135:13500:1:Z3667806839;
C1CCSCC1,7755,135:13500:0:Z1647558261;135:13500:0:Z3585648669;135:13500:0:Z4503824216;
Cc1cccc2cc[nH]c12,1323,135:13500:0:Z3814944472;135:13500:0:Z1505318398;135:13500:0:Z4055574424;
C1CC2CCC(C1)N2,10054,135:13500:0:Z4117357203;135:13500:0:Z4117359867;135:13500:0:Z4325928284;
CC1(C)CNCC1F,128,135:13500:0:Z4525666172;135:13500:0:Z4536933752;135:13500:4:Z4540142590;
c1ccc2c(c1)OCO2,17569,135:13500:0:Z2311037922;135:13500:0:Z4021352379;135:13500:0:Z1309521791;
CS(C)(=N)=O,4190,135:13500:0:Z3314206103;135:13500:0:Z2499736693;135:13500:0:Z2234657872;
c1cc2c(s1)CCC2,1420,135:13500:0:Z899054566;135:13500:0:Z2314315635;135:13500:1:Z1722828794;
