fragment_smiles,occurences,example_ligands
c1cn[nH]c1,298646,467:46700:0:PV-005720901818;467:46700:0:PV-005720901819;467:46700:0:PV-005720901820;
c1ccccc1,529555,467:46700:0:PV-005720901818;467:46700:0:PV-005720901819;467:46700:0:PV-005720901820;
c1ccc2ncccc2c1,25381,467:46700:0:PV-005720901829;467:46700:0:PV-005720901830;467:46700:0:PV-005720902806;
C1CCCC1,252478,467:46700:0:PV-005720901829;467:46700:0:PV-005720901830;467:46700:0:PV-005720901992;
c1cc[nH]c1,119345,467:46700:0:PV-005720901829;467:46700:0:PV-005720901830;467:46700:0:PV-005720902238;
O=c1cccc[nH]1,56232,467:46700:0:PV-005720901833;467:46700:0:PV-005720902431;467:46700:0:PV-005720902730;
FC1CCC1,46672,467:46700:0:PV-005720901833;467:46700:0:PV-005720902440;467:46700:0:PV-005720903366;
C1CC2CC1CO2,4882,467:46700:0:PV-005720901833;467:46700:0:PV-005720930208;467:46700:1:PV-005720930846;
CC1=CCCC1,8802,467:46700:0:PV-005720901836;467:46700:0:PV-005720904288;467:46700:0:PV-005720914178;
CC1(C)CCNC1,43620,467:46700:0:PV-005720901836;467:46700:0:PV-005720902485;467:46700:0:PV-005720905291;
C1CCc2n[nH]nc2C1,424,467:46700:0:PV-005720901836;467:46700:2:PV-005720962095;467:46700:3:PV-005720993508;
c1cnoc1,148693,467:46700:0:PV-005720901866;467:46700:0:PV-005720902249;467:46700:0:PV-005720902830;
C1CCCNCC1,111400,467:46700:0:PV-005720901866;467:46700:0:PV-005720902494;467:46700:0:PV-005720902690;
CC1CCCC1,22341,467:46700:0:PV-005720901866;467:46700:0:PV-005720903721;467:46700:0:PV-005720904043;
C1CNCCN1,167277,467:46700:0:PV-005720901867;467:46700:0:PV-005720901927;467:46700:0:PV-005720902315;
Cc1cc(C)n(C)n1,9065,467:46700:0:PV-005720901867;467:46700:0:PV-005720904671;467:46700:0:PV-005720904672;
c1ccncc1,379419,467:46700:0:PV-005720901872;467:46700:0:PV-005720901873;467:46700:0:PV-005720901874;
C1CCNC1,599288,467:46700:0:PV-005720901872;467:46700:0:PV-005720901873;467:46700:0:PV-005720901874;
Cc1cccc2cccnc12,3021,467:46700:0:PV-005720901878;467:46700:0:PV-005720920759;467:46700:0:PV-005720924887;
CC1CCCN1C,14876,467:46700:0:PV-005720901879;467:46700:0:PV-005720903806;467:46700:0:PV-005720904720;
c1[nH]cc2c1CCCC2,1720,467:46700:0:PV-005720901879;467:46700:0:PV-005720912129;467:46700:0:PV-005720923065;
Cc1cnccn1,20318,467:46700:0:PV-005720901881;467:46700:0:PV-005720902957;467:46700:0:PV-005720904759;
C1CC2(C1)CNC2,25070,467:46700:0:PV-005720901881;467:46700:0:PV-005720904153;467:46700:0:PV-005720904274;
CC1(C)CCCOC1,11033,467:46700:0:PV-005720901881;467:46700:0:PV-005720904518;467:46700:0:PV-005720906892;
CC1CNC(C)CN1,3624,467:46700:0:PV-005720901886;467:46700:0:PV-005720916901;467:46700:0:PV-005720929186;
c1cnc2ccoc2c1,6380,467:46700:0:PV-005720901886;467:46700:0:PV-005720901989;467:46700:0:PV-005720929719;
OC1CCCCC1,29151,467:46700:0:PV-005720901889;467:46700:0:PV-005720901890;467:46700:0:PV-005720901891;
C1CC2(C1)CCC2,22607,467:46700:0:PV-005720901889;467:46700:0:PV-005720901890;467:46700:0:PV-005720901891;
C1CC2(CC2)CN1,21537,467:46700:0:PV-005720901895;467:46700:0:PV-005720903937;467:46700:0:PV-005720905165;
Cc1cccnc1,60882,467:46700:0:PV-005720901895;467:46700:0:PV-005720901969;467:46700:0:PV-005720902934;
FC1(F)CCC1,13762,467:46700:0:PV-005720901895;467:46700:0:PV-005720903960;467:46700:0:PV-005720904004;
Cc1cc[nH]c1,23065,467:46700:0:PV-005720901920;467:46700:0:PV-005720901921;467:46700:0:PV-005720901922;
CC1CCCN1,106958,467:46700:0:PV-005720901920;467:46700:0:PV-005720901921;467:46700:0:PV-005720901922;
O=C1Cc2ccccc2N1,6938,467:46700:0:PV-005720901920;467:46700:0:PV-005720901921;467:46700:0:PV-005720901922;
Nc1cccnc1,15856,467:46700:0:PV-005720901927;467:46700:0:PV-005720902200;467:46700:0:PV-005720903062;
CC1CCCO1,24753,467:46700:0:PV-005720901932;467:46700:0:PV-005720903107;467:46700:0:PV-005720907490;
CC1CCCCN1,69274,467:46700:0:PV-005720901932;467:46700:0:PV-005720902200;467:46700:0:PV-005720902231;
CN1CCCCC1,48481,467:46700:0:PV-005720901932;467:46700:0:PV-005720902486;467:46700:0:PV-005720902487;
FC1CCNC1,68036,467:46700:0:PV-005720901943;467:46700:0:PV-005720902204;467:46700:0:PV-005720902205;
C1NC2CNC1C2,10116,467:46700:0:PV-005720901944;467:46700:0:PV-005720902014;467:46700:0:PV-005720903969;
C1CCNCC1,622368,467:46700:0:PV-005720901961;467:46700:0:PV-005720902168;467:46700:0:PV-005720902254;
C1CCCCC1,257541,467:46700:0:PV-005720901961;467:46700:0:PV-005720901970;467:46700:0:PV-005720902358;
c1cnc2c(c1)NCCC2,1039,467:46700:0:PV-005720901961;467:46700:0:PV-005720914791;467:46700:2:PV-005720982334;
CC1CCNCC1,65403,467:46700:0:PV-005720901969;467:46700:0:PV-005720903172;467:46700:0:PV-005720903403;
Cc1ccoc1C,7071,467:46700:0:PV-005720901969;467:46700:0:PV-005720919631;467:46700:1:PV-005720936867;
Cc1ccccc1F,29595,467:46700:0:PV-005720901970;467:46700:0:PV-005720903121;467:46700:0:PV-005720905531;
C1CC2CC2N1,17058,467:46700:0:PV-005720901970;467:46700:0:PV-005720903558;467:46700:0:PV-005720910034;
C1CC2CC1CN2,24810,467:46700:0:PV-005720901980;467:46700:0:PV-005720903297;467:46700:0:PV-005720905122;
C1CNCCOC1,26498,467:46700:0:PV-005720901992;467:46700:0:PV-005720903293;467:46700:0:PV-005720903306;
