fragment_smiles,occurences,example_ligands
c1cscn1,95882,355:35500:0:PV-004207888803;355:35500:0:PV-004207889330;355:35500:0:PV-004207889331;
C1CC2(C1)CC2,13346,355:35500:0:PV-004207888803;355:35500:0:PV-004207896078;355:35500:0:PV-004207896118;
Cc1ccc(N)nc1,3852,355:35500:0:PV-004207888803;355:35500:0:PV-004207909717;355:35500:0:PV-004207912744;
Cc1nccn1C,4579,355:35500:0:PV-004207888811;355:35500:0:PV-004207892351;355:35500:0:PV-004207901432;
C1CCNC1,598131,355:35500:0:PV-004207888811;355:35500:0:PV-004207888888;355:35500:0:PV-004207888889;
CN1CCC(O)C1,1580,355:35500:0:PV-004207888812;355:35500:0:PV-004207902522;355:35500:0:PV-004207902523;
OC1CC2CNC1C2,4047,355:35500:0:PV-004207888812;355:35500:0:PV-004207891371;355:35500:0:PV-004207894764;
Cc1ccsc1C,9245,355:35500:0:PV-004207888823;355:35500:0:PV-004207892104;355:35500:0:PV-004207893202;
c1c[nH]nn1,95503,355:35500:0:PV-004207888823;355:35500:0:PV-004207890629;355:35500:0:PV-004207890828;
Fc1cccnc1,49227,355:35500:0:PV-004207888823;355:35500:0:PV-004207889157;355:35500:0:PV-004207889158;
c1cnoc1,130638,355:35500:0:PV-004207888829;355:35500:0:PV-004207888836;355:35500:0:PV-004207888837;
CC1CNC1,47223,355:35500:0:PV-004207888829;355:35500:0:PV-004207889273;355:35500:0:PV-004207889585;
CC1CCC(=O)N(C)C1,937,355:35500:0:PV-004207888829;355:35500:1:PV-004207923095;355:35500:2:PV-004207951692;
c1ccncc1,288805,355:35500:0:PV-004207888835;355:35500:0:PV-004207888878;355:35500:0:PV-004207889173;
C1CC2(C1)CNC2,27304,355:35500:0:PV-004207888835;355:35500:0:PV-004207890276;355:35500:0:PV-004207891143;
C1CCOC1,137760,355:35500:0:PV-004207888835;355:35500:0:PV-004207888888;355:35500:0:PV-004207888889;
C1CC2CC12,6474,355:35500:0:PV-004207888836;355:35500:0:PV-004207888837;355:35500:0:PV-004207897547;
CC1(C)CCNC1,37887,355:35500:0:PV-004207888836;355:35500:0:PV-004207888837;355:35500:0:PV-004207888985;
CN1CCCCC1,39406,355:35500:0:PV-004207888850;355:35500:0:PV-004207889436;355:35500:0:PV-004207889437;
